gene.
0.079810984
0.12078385
0.083879512
0.063705127
0.110118961
0.105951657
0.142841448
0.134905812
0.110763836
0.047238813
0.093391786
0.123203924
0.086796028
0.074545323
0.093710042
0.098067472
0.13206188
0.124725109
0.117952243
0.055546193
0.097935755
0.061294755
0.072254496
0.07817232
0.118022752
0.127696345
0.139203742
0.1314702
0.118858873
0.055090761
0.095764611
0.118265539
0.083795509
0.076439312
0.095428701
0.098230493
0.131937442
0.124607584
0.126672421
0.048858388
0.097325958
0.114730155
0.078039064
0.07768558
0.098285691
0.099118351
0.1305628
0.123309311
0.130047086
0.050896005
0.104779823
0.109414882
0.089938624
0.083635255
0.091460854
0.097571064
0.118064076
0.111504961
0.13731561
0.056314851
0.077310065
0.108351782
0.073805495
0.061708894
0.130520487
0.125978075
0.140694959
0.132878572
0.104555106
0.044196566
0.096790564
0.137401917
0.099123221
0.077258228
0.116279525
0.103970076
0.123116515
0.116276709
0.090373041
0.039410205
0.13864354
0.122734436
0.128438327
0.110665273
0.081512638
0.09145681
0.108627531
0.102592668
0.072602132
0.042726646
0.098587303
0.113596907
0.094144302
0.078692385
0.138685817
0.133518542
0.111157
0.104981611
0.085421116
0.041215018
0.093360415
0.107407492
0.094333106
0.100665377
0.112840912
0.118742131
0.123557613
0.116693302
0.088602807
0.043796846
0.113190725
0.119607222
0.105379893
0.090348836
0.096477107
0.111378639
0.117030852
0.110529138
0.089527989
0.046529599
0.112377619
0.141105733
0.117386266
0.089699816
0.119151123
0.110895225
0.098693018
0.093210072
0.082700764
0.034780365
0.211243349
0.203582268
0.144634797
0.168614441
0.054087956
0.073393194
0.036033686
0.034031815
0.047136875
0.027241617
0.102751946
0.126368016
0.107202331
0.082016603
0.120840006
0.121299625
0.111572918
0.105374422
0.07831194
0.044262193
0.129598261
0.126958144
0.12623127
0.103445332
0.094102909
0.094398178
0.106908
0.100968667
0.076498476
0.040890764
0.108549971
0.118273117
0.123089448
0.086644587
0.091252973
0.101511021
0.11952545
0.112885147
0.086771424
0.051496861
0.101325123
0.132619954
0.099891652
0.080877713
0.0850111
0.10379063
0.130901147
0.123628861
0.09002588
0.051927941
0.093651334
0.109370432
0.090101565
0.074752495
0.119830086
0.123319056
0.126635994
0.119600661
0.10019843
0.042539949
0.138722246
0.140504688
0.135682137
0.110728097
0.081490788
0.078702391
0.102870209
0.097155198
0.076837279
0.037306968
0.07786461
0.109872666
0.094563371
0.062151532
0.101783672
0.125723387
0.134064291
0.126616275
0.104872363
0.062487833
0.102635892
0.108142868
0.104389303
0.081923969
0.107595949
0.104429968
0.132469441
0.125110027
0.091998791
0.041303792
0.091310153
0.135197479
0.101558309
0.072883764
0.119086838
0.114848113
0.120545293
0.113848332
0.096337007
0.03438471
0.081726518
0.101822313
0.094568865
0.065234106
0.071899088
0.072708479
0.173766448
0.164112757
0.113619596
0.06054183
0.096915415
0.121700101
0.097590104
0.077357884
0.115171351
0.117922356
0.118918368
0.112311792
0.098576812
0.043535816
0.095669036
0.15983579
0.097034711
0.076363025
0.138534241
0.122958332
0.10029732
0.094725247
0.082360583
0.032221715
0.135727789
0.112543117
0.137268858
0.108337921
0.119772957
0.13378928
0.078276797
0.073928086
0.067924601
0.032430594
0.096111827
0.102117411
0.095563041
0.076716461
0.107560588
0.103359355
0.141454713
0.133596117
0.099247427
0.04427306
0.1038279
0.115180343
0.094067332
0.08287543
0.120746373
0.107281994
0.122533432
0.115726019
0.101762508
0.03599867
0.166060907
0.155967533
0.180028297
0.132549816
0.059776164
0.063354001
0.085906618
0.081134028
0.054778974
0.020443662
0.099064149
0.113773388
0.101728697
0.079073004
0.106261349
0.10702797
0.128117655
0.121000007
0.09654957
0.04740421
0.144322561
0.127333644
0.1308488
0.115198268
0.14175079
0.141370075
0.069946046
0.066060155
0.040742737
0.022426923
0.112799845
0.115421842
0.092383275
0.090036836
0.109264888
0.110079522
0.120773745
0.114064093
0.095736434
0.03943952
0.115434251
0.126219608
0.115126207
0.092139619
0.073778595
0.077134589
0.139278719
0.131541012
0.083167539
0.046179861
0.132113155
0.124506728
0.148214053
0.10545272
0.116583534
0.123044625
0.080810158
0.076320704
0.061522965
0.031431358
0.152550603
0.194273533
0.152892379
0.093337551
0.10462678
0.099959432
0.064813845
0.061213076
0.052951736
0.023381065
0.095910388
0.123770521
0.083748931
0.076555672
0.101062032
0.100952805
0.121756434
0.114992188
0.115811463
0.065439566
0.248005925
0.079143864
0.118234099
0.197958329
0.04292493
0.033737352
0.111178169
0.105001604
0.032140919
0.031674809
0.099921217
0.128909592
0.098389922
0.079757116
0.097352071
0.113539263
0.12552041
0.118547054
0.096757521
0.041305834
0.093089611
0.117318014
0.1014013
0.074304128
0.110455208
0.113864746
0.128865154
0.121705979
0.095235446
0.043760414
0.134502008
0.182869094
0.164027606
0.107359503
0.115846091
0.11988253
0.062023342
0.058577601
0.032238236
0.022673988
0.119997559
0.111564814
0.10968784
0.095782052
0.101534432
0.099333088
0.120163093
0.113487366
0.088619334
0.039830421
0.134602553
0.132039161
0.130039202
0.107439758
0.111855349
0.107188608
0.086257626
0.081465536
0.073815441
0.035296766
0.09233559
0.116911131
0.117963638
0.073702268
0.066164831
0.077359426
0.144436508
0.136412258
0.120863943
0.053850406
0.109243177
0.130466797
0.096524886
0.087197904
0.138957155
0.141670127
0.098779955
0.09329218
0.069860261
0.03400756
0.096668475
0.070893667
0.080505804
0.077160777
0.122726778
0.126978702
0.151352868
0.142944375
0.086545368
0.044223186
0.125123313
0.128037392
0.129574777
0.099873428
0.073270171
0.097388084
0.112554274
0.106301259
0.077905522
0.049971781
0.120864907
0.147942041
0.135344539
0.096474369
0.101503211
0.0936459
0.091826677
0.086725195
0.087340454
0.038332706
0.091243108
0.14603256
0.104317702
0.072830249
0.10282512
0.097872555
0.125492888
0.118521061
0.100877824
0.039986934
0.099034815
0.127238327
0.098398718
0.07904959
0.114946017
0.113362473
0.124783583
0.117851162
0.083937648
0.041397667
0.123466393
0.140783368
0.124931365
0.073504838
0.08239529
0.08702205
0.125873523
0.118880549
0.079590703
0.043551921
0.068098279
0.118166664
0.076744137
0.054356046
0.164301743
0.169799938
0.116269744
0.109810314
0.086059471
0.036393665
0.098190753
0.113482471
0.095741717
0.096359512
0.10801425
0.122860066
0.120861806
0.114147261
0.089867778
0.040474384
0.11617623
0.115640015
0.117754016
0.092731867
0.065301445
0.067659029
0.147456167
0.139264158
0.092569437
0.045447636
0.096557115
0.129500222
0.106923179
0.077071889
0.117615646
0.117588711
0.115359078
0.10895024
0.087294612
0.043139308
0.157501419
0.144051914
0.116425956
0.125717633
0.125788483
0.118320815
0.086011874
0.081233436
0.027631028
0.017317443
0.081117952
0.077897738
0.079915093
0.06474835
0.106070285
0.109544448
0.156521645
0.147825998
0.123029234
0.053329256
0.097607379
0.114349677
0.086629446
0.07791021
0.127166527
0.112893584
0.130775849
0.123510524
0.085790723
0.043366081
0.083962721
0.133412295
0.091911139
0.112274216
0.125853846
0.118565348
0.107685458
0.101702932
0.093440735
0.03119131
0.121388182
0.151273749
0.119507801
0.096892047
0.105989971
0.099480412
0.096584357
0.091218559
0.082091846
0.035573074
0.119809573
0.122586052
0.145849129
0.095632001
0.088624379
0.096210232
0.10386968
0.098099142
0.088116588
0.041203223
0.112849186
0.135789208
0.111766573
0.09007622
0.135993936
0.12987053
0.098283782
0.092823572
0.065446484
0.02710051
0.093936084
0.120331191
0.093731028
0.074979783
0.1066104
0.100566216
0.12956137
0.122363516
0.108228472
0.049691941
0.131839206
0.117930076
0.126215907
0.105234054
0.10947084
0.116385693
0.092325502
0.087196307
0.07770742
0.035694994
0.086918656
0.139098489
0.090406769
0.069378471
0.099781965
0.09654508
0.118793656
0.112194008
0.116685354
0.070197553
0.097493094
0.117483674
0.100599498
0.110338482
0.123683984
0.126549729
0.103549926
0.097797153
0.080117979
0.042386481
0.096874019
0.097430049
0.101112935
0.077324842
0.102842645
0.124250597
0.111128459
0.104954655
0.116407572
0.067674229
0.097276638
0.118393974
0.107371899
0.077646212
0.112848678
0.101680353
0.123841562
0.116961475
0.104427525
0.039551683
0.097510664
0.115093929
0.095461596
0.077833012
0.101887664
0.135080011
0.124354605
0.117446016
0.087416265
0.047916238
0.176768651
0.142356711
0.109235907
0.141096737
0.069597642
0.063494994
0.107901527
0.101906997
0.056593868
0.031046967
0.147635087
0.196428701
0.118797972
0.117842327
0.065859473
0.0639224
0.100812041
0.095211372
0.065445124
0.028045503
0.140709052
0.140536529
0.143046511
0.112313965
0.072913388
0.075893889
0.094727335
0.089464705
0.090068131
0.040326495
0.140016435
0.097763616
0.123941136
0.111761118
0.078278253
0.077158329
0.121993599
0.115216177
0.070545796
0.063325541
0.097361495
0.108123507
0.104371181
0.077713945
0.097308019
0.097727119
0.135779035
0.128235755
0.10240577
0.050974174
0.127697482
0.139211491
0.120650745
0.10192813
0.127788095
0.129733874
0.084142083
0.079467523
0.060202598
0.029177977
0.10725122
0.129005655
0.103143412
0.085607924
0.098525395
0.103371346
0.128143048
0.12102399
0.083511391
0.04041662
0.083024719
0.128412892
0.090213977
0.06627033
0.03681539
0.033127434
0.196998731
0.186054357
0.133542213
0.045539956
0.115802889
0.119411452
0.106227505
0.092433866
0.146365497
0.151035529
0.091710919
0.086615868
0.059600936
0.030795539
0.110000197
0.138087531
0.11425614
0.087802157
0.115458238
0.105816769
0.105721816
0.099848382
0.08685849
0.03615028
0.093571272
0.104057353
0.099184428
0.07468859
0.112497911
0.107387788
0.129535507
0.12233909
0.080821041
0.07591702
0.192853577
0.203608632
0.158399608
0.153935726
